"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ATP5G21",1.08740044223924e-31,0.86580986442906,1,0.956,1.66622369764319e-27,"11","ATP5G2"
"TPI12",2.31627786063818e-31,1.15139620830234,0.981,0.951,3.54923256585588e-27,"11","TPI1"
"ATP5H2",3.69741006558553e-31,1.06879035094719,0.981,0.87,5.6655414434967e-27,"11","ATP5H"
"NDUFS52",8.72568081402292e-31,0.882969557134848,0.981,0.943,1.33703607113273e-26,"11","NDUFS5"
"TMOD14",1.35025510773343e-30,0.913159806362164,0.721,0.255,2.06899590157994e-26,"11","TMOD1"
"IDH21",1.53020120949788e-30,1.21075117560371,0.942,0.786,2.3447273133136e-26,"11","IDH2"
"TRIM552",4.43077294365127e-29,0.946807989848629,0.548,0.155,6.78927338155683e-25,"11","TRIM55"
"ATP5C11",5.71954938229218e-29,1.08334029527497,0.981,0.89,8.7640655184863e-25,"11","ATP5C1"
"COX5B2",1.24172874404101e-28,0.918541861048424,0.99,0.967,1.90270095449403e-24,"11","COX5B"
"FHL22",8.09681647810254e-28,1.41635053398714,0.827,0.492,1.24067518893965e-23,"11","FHL2"
"HOPX1",1.00687826769919e-27,1.10377785719436,0.423,0.104,1.54283956959547e-23,"11","HOPX"
"PPDPF",1.01220452537199e-27,0.819501199397994,0.99,0.956,1.5510009942275e-23,"11","PPDPF"
"VDAC11",1.61588985737277e-27,1.14207804653995,0.904,0.765,2.47602802845229e-23,"11","VDAC1"
"RPS3A",4.75562913398261e-27,0.580868040714003,1,0.999,7.28705052200155e-23,"11","RPS3A"
"HIGD2A2",4.97037646491069e-27,1.01699334021493,0.933,0.836,7.61610785718265e-23,"11","HIGD2A"
"MCRIP22",9.93441707238249e-27,0.934325058692661,0.587,0.207,1.52225072800117e-22,"11","MCRIP2"
"NMRK22",1.2036184013839e-26,0.726005216829185,0.365,0.079,1.84430447644055e-22,"11","NMRK2"
"CNN12",3.1292023999472e-26,1.38108240414478,0.692,0.317,4.79487683743909e-22,"11","CNN1"
"SLC25A6",6.10729029526694e-26,0.700016351509807,1,0.971,9.35820091943754e-22,"11","SLC25A6"
"LRRC492",2.61727964947374e-25,0.974841381887537,0.519,0.17,4.01045760688862e-21,"11","LRRC49"
"PCBD12",2.84833526025612e-25,1.220464975596,0.769,0.472,4.36450411929045e-21,"11","PCBD1"
"LINC008812",4.70608796398218e-25,1.15632472964276,0.481,0.146,7.21113858720989e-21,"11","LINC00881"
"PTGES3L2",5.97663772194931e-25,0.794935301769533,0.394,0.1,9.15800198134293e-21,"11","PTGES3L"
"GNG5",6.352977760861e-25,0.817486667214942,0.99,0.951,9.73466782296732e-21,"11","GNG5"
"CISD12",7.6143125893139e-25,1.22153578735187,0.76,0.474,1.16674111806057e-20,"11","CISD1"
"MPC12",9.30838577390519e-25,1.29208631098903,0.788,0.541,1.42632395213549e-20,"11","MPC1"
"CFL22",1.02328891919412e-24,1.31369357935007,0.731,0.45,1.56798561088115e-20,"11","CFL2"
"UQCR113",1.33427702732324e-24,0.799113540554652,0.962,0.955,2.0445126889674e-20,"11","UQCR11"
"COX7A12",1.64950035959417e-24,1.2694235256083,0.837,0.567,2.52752940100614e-20,"11","COX7A1"
"UQCRQ2",5.06493932858063e-24,0.909367386293216,0.981,0.942,7.76100653318409e-20,"11","UQCRQ"
"SRP141",5.75706793158917e-24,0.738485664744976,1,0.987,8.82155519157409e-20,"11","SRP14"
"PPP1R14C3",7.2164718814795e-24,0.8648162902141,0.587,0.208,1.1057799863991e-19,"11","PPP1R14C"
"LRRC392",2.2580467574427e-23,0.768539869637842,0.356,0.086,3.46000504642945e-19,"11","LRRC39"
"PFKP2",8.85345783256571e-23,1.2687280062155,0.673,0.329,1.35661534368404e-18,"11","PFKP"
"COX172",9.11150705403868e-23,1.01575919963373,0.827,0.564,1.39615622589035e-18,"11","COX17"
"GOT12",1.02689797798144e-22,1.17880947576954,0.673,0.357,1.57351577166096e-18,"11","GOT1"
"COX6C2",1.16819272675082e-22,0.745090519411408,0.99,0.955,1.79002171520029e-18,"11","COX6C"
"PGAM11",5.26765848139625e-22,1.06360963486899,0.933,0.842,8.07163309104348e-18,"11","PGAM1"
"PDLIM52",6.37575657603575e-22,0.849577699181244,0.798,0.422,9.76957180145958e-18,"11","PDLIM5"
"MRPL412",1.48860436088324e-21,0.959704680381348,0.875,0.73,2.28098846218139e-17,"11","MRPL41"
"NDUFAB12",1.91445824603527e-21,0.870481393850485,0.904,0.819,2.93352437039984e-17,"11","NDUFAB1"
"UQCRFS12",3.16307314829582e-21,1.06556052914355,0.875,0.79,4.84677698513368e-17,"11","UQCRFS1"
"ADPRHL12",4.00040761795865e-21,0.823387687708769,0.462,0.143,6.12982459299803e-17,"11","ADPRHL1"
"ATP5F11",4.03218056514588e-21,0.924768987750737,0.904,0.837,6.17851027997303e-17,"11","ATP5F1"
"NPPA2",5.12816372816625e-21,1.75437467526613,0.817,0.544,7.85788528066915e-17,"11","NPPA"
"NDUFC12",8.4654365288947e-21,0.929193261878599,0.865,0.758,1.29715883932254e-16,"11","NDUFC1"
"GBAS1",1.4092696381384e-20,1.0485418063397,0.75,0.519,2.15942386651948e-16,"11","GBAS"
"ATP5J23",2.28186514764477e-20,0.725708913325671,0.952,0.94,3.49650196573608e-16,"11","ATP5J2"
"HSPB22",4.78392216623481e-20,1.01990514762298,0.702,0.379,7.33040393532159e-16,"11","HSPB2"
"BNIP31",7.21963258260397e-20,1.37266634410185,0.769,0.516,1.10626430063241e-15,"11","BNIP3"
"NDUFB52",8.55498253984125e-20,0.892450756438389,0.875,0.779,1.31087997457987e-15,"11","NDUFB5"
"PDLIM12",8.75263999756072e-20,0.887096199130972,0.904,0.642,1.34116702682623e-15,"11","PDLIM1"
"HACD12",1.13708996608448e-19,0.894529032670167,0.644,0.276,1.74236295503125e-15,"11","HACD1"
"HMGA11",1.36449989514969e-19,1.01706350754804,0.74,0.465,2.09082318933787e-15,"11","HMGA1"
"RPL12",1.84197447020892e-19,0.531046822034508,1,0.996,2.82245748070113e-15,"11","RPL12"
"GYG11",2.06198709141894e-19,1.17625624313433,0.692,0.449,3.15958282018124e-15,"11","GYG1"
"CAMTA11",2.14704700025687e-19,0.849656415231193,0.856,0.725,3.2899201184936e-15,"11","CAMTA1"
"PPP1R1A2",2.27510208684499e-19,0.814692142058271,0.442,0.143,3.48613892767257e-15,"11","PPP1R1A"
"HSPE12",4.83722755915785e-19,0.854900004747386,0.923,0.866,7.41208378889758e-15,"11","HSPE1"
"NDUFB13",5.12097106983386e-19,1.01385674871123,0.894,0.846,7.84686397030642e-15,"11","NDUFB1"
"PKM2",7.29746611815067e-19,0.958974030560964,0.933,0.874,1.11819073328423e-14,"11","PKM"
"RPL4",7.40811353846764e-19,0.500340040038241,1,0.989,1.1351452374994e-14,"11","RPL4"
"MDH22",8.63447063550638e-19,0.807210338101147,0.923,0.829,1.32305993547864e-14,"11","MDH2"
"NDUFA15",8.82833816594981e-19,0.782891002742779,0.952,0.904,1.35276625716849e-14,"11","NDUFA1"
"BZW21",1.26996359120811e-18,0.972919589306833,0.779,0.606,1.94596521080818e-14,"11","BZW2"
"ANXA32",1.95992135492028e-18,0.98675191675655,0.673,0.379,3.00318749214435e-14,"11","ANXA3"
"RPL31",3.23730118862991e-18,0.548893716770578,1,0.999,4.96051661133761e-14,"11","RPL31"
"PIFO1",4.68839517573447e-18,0.518542413104176,0.269,0.063,7.18402792777792e-14,"11","PIFO"
"CYC12",5.90158800428272e-18,0.904848062868769,0.856,0.743,9.04300329896241e-14,"11","CYC1"
"NDUFA82",7.2299616037176e-18,0.902081363990203,0.808,0.691,1.10784701653765e-13,"11","NDUFA8"
"ATP5D2",8.51083246404681e-18,0.727738113896009,0.971,0.92,1.30411485846589e-13,"11","ATP5D"
"NDUFA63",9.85056808056735e-18,0.830041228625695,0.885,0.811,1.50940254698534e-13,"11","NDUFA6"
"NDUFA111",1.06249878641393e-17,0.700944981573555,0.981,0.93,1.62806689042206e-13,"11","NDUFA11"
"CAP22",1.56797091911187e-17,0.838789091277533,0.644,0.347,2.40260183935512e-13,"11","CAP2"
"LDHA1",1.62060746405088e-17,1.24804480558767,0.962,0.875,2.48325681716516e-13,"11","LDHA"
"MYZAP2",1.84498430584055e-17,0.777104078838606,0.433,0.159,2.82706945183947e-13,"11","MYZAP"
"PDHA12",2.28003025699914e-17,0.969763874906904,0.731,0.523,3.49369036279979e-13,"11","PDHA1"
"RPLP0",2.49778742484795e-17,0.562497522797518,1,0.986,3.82735967109451e-13,"11","RPLP0"
"HRAT921",5.0096796183437e-17,0.713195130991916,0.327,0.093,7.67633207918805e-13,"11","HRAT92"
"EIF3K",8.60568368696085e-17,0.699728957137704,0.981,0.955,1.31864891135301e-12,"11","EIF3K"
"NDUFA51",9.08444036833469e-17,0.903445583975446,0.798,0.707,1.39200879763992e-12,"11","NDUFA5"
"NDUFV32",1.47490632628501e-16,0.968770449082903,0.76,0.584,2.25999896376652e-12,"11","NDUFV3"
"RPL36A",1.4821518879408e-16,0.62200161805642,0.962,0.951,2.27110133789169e-12,"11","RPL36A"
"UQCC21",1.50263834081517e-16,0.841137283042046,0.827,0.691,2.30249272963109e-12,"11","UQCC2"
"GPR221",1.86505182832584e-16,0.671976339689876,0.288,0.076,2.85781891654368e-12,"11","GPR22"
"MINOS11",1.97535537863843e-16,0.826103666846835,0.865,0.828,3.02683704668766e-12,"11","MINOS1"
"PPP1R16A2",6.07200971635904e-16,0.822649345730671,0.548,0.268,9.30414048837696e-12,"11","PPP1R16A"
"UGP22",6.14332816375824e-16,0.893293826696839,0.75,0.575,9.41342174532674e-12,"11","UGP2"
"MRPL121",7.34245287174239e-16,0.899806747080829,0.769,0.598,1.12508405353709e-11,"11","MRPL12"
"MLLT11",1.13322253656115e-15,0.831929797292774,0.692,0.492,1.73643689277265e-11,"11","MLLT11"
"NDUFB103",1.15123051329727e-15,0.685763463536661,0.913,0.877,1.76403051552541e-11,"11","NDUFB10"
"GTF3A1",2.07343613370341e-15,0.889698190312478,0.788,0.642,3.17712618767373e-11,"11","GTF3A"
"GAMT2",3.69555351199971e-15,0.909972592131923,0.587,0.35,5.66269664643716e-11,"11","GAMT"
"SMS",5.18911032345497e-15,0.854811058606269,0.788,0.678,7.95127374863004e-11,"11","SMS"
"NDUFS82",5.72214845231417e-15,0.727838967702827,0.865,0.782,8.768048073481e-11,"11","NDUFS8"
"CRIP23",7.22145882935833e-15,0.807282026730504,0.856,0.666,1.10654413642258e-10,"11","CRIP2"
"ANAPC162",8.4147417611854e-15,0.80202612438238,0.865,0.792,1.28939088006644e-10,"11","ANAPC16"
"SCP21",9.35565751040829e-15,0.815306225555062,0.779,0.631,1.43356740031986e-10,"11","SCP2"
"HSPD11",2.19873873722106e-14,0.754057466253286,0.933,0.839,3.36912736704383e-10,"11","HSPD1"
