"","simulation","subcluster_num","ARI","method"
"1110","sim124",9,0.48096598039472,"kmeans"
"1111","sim124",9,0.00111167435694791,"hclust"
"1112","sim124",9,0.0508807964594888,"scCoGAPS"
"1113","sim124",9,0.0909735749635642,"DR.SC"
"1114","sim124",9,0.166893078909767,"BayesSpace"
"1115","sim124",9,0.0178493501052668,"SpaGCN"
"1116","sim124",9,0.206373405059204,"STAGATE"
"1117","sim125",9,0.314814208787258,"scSpace"
"1118","sim125",9,0.226824895320133,"louvain"
"1119","sim125",9,0.217217761044697,"kmeans"
"1120","sim125",9,0.000873311000053918,"hclust"
"1121","sim125",9,0.0205859370136863,"scCoGAPS"
"1122","sim125",9,0.0171328990262943,"DR.SC"
"1123","sim125",9,0.0152985792402291,"BayesSpace"
"1124","sim125",9,0.0191401439547651,"SpaGCN"
"1125","sim125",9,0.163101822491025,"STAGATE"
"1126","sim126",10,0.526546255942825,"scSpace"
"1127","sim126",10,0.222444430266418,"louvain"
"1128","sim126",10,0.162984317550915,"kmeans"
"1129","sim126",10,0.00133994447039485,"hclust"
"1130","sim126",10,0.0155129973950049,"scCoGAPS"
"1131","sim126",10,0.0392374626541068,"DR.SC"
"1132","sim126",10,0.0175159395376735,"BayesSpace"
"1133","sim126",10,0.0123388135643798,"SpaGCN"
"1134","sim126",10,0.215251969123773,"STAGATE"
"1135","sim127",10,0.107446092657079,"scSpace"
"1136","sim127",10,0.078260610228815,"louvain"
"1137","sim127",10,0.0328130892507239,"kmeans"
"1138","sim127",10,0.0033446918739647,"hclust"
"1139","sim127",10,0.00626387390273791,"scCoGAPS"
"1140","sim127",10,0.00936670792225293,"DR.SC"
"1141","sim127",10,0.00014151798238268,"BayesSpace"
"1142","sim127",10,0.00835181380007698,"SpaGCN"
"1143","sim127",10,0.0532090317102971,"STAGATE"
"1144","sim128",10,0.0999548230062643,"scSpace"
"1145","sim128",10,0.0211511502512285,"louvain"
"1146","sim128",10,0.0254473148407663,"kmeans"
"1147","sim128",10,0.00120914200902666,"hclust"
"1148","sim128",10,-0.00148298359129085,"scCoGAPS"
"1149","sim128",10,0.0044496031624548,"DR.SC"
"1150","sim128",10,0.011516424272914,"BayesSpace"
"1151","sim128",10,0.00466699268388173,"SpaGCN"
"1152","sim128",10,0.0474370321884499,"STAGATE"
"1153","sim129",10,0.473000744376546,"scSpace"
"1154","sim129",10,0.176780335020063,"louvain"
"1155","sim129",10,0.105088071160971,"kmeans"
"1156","sim129",10,0.00696373784700517,"hclust"
"1157","sim129",10,0.0204510981797376,"scCoGAPS"
"1158","sim129",10,0.0613121077545139,"DR.SC"
"1159","sim129",10,0.0225638243833439,"BayesSpace"
"1160","sim129",10,0.011515169763392,"SpaGCN"
"1161","sim129",10,0.0551815379286201,"STAGATE"
"1162","sim130",10,0.28439670899911,"scSpace"
"1163","sim130",10,0.0577847531968046,"louvain"
"1164","sim130",10,0.0482267533389045,"kmeans"
"1165","sim130",10,0.00751560373386489,"hclust"
"1166","sim130",10,0.00354928610823115,"scCoGAPS"
"1167","sim130",10,0.0122968599978664,"DR.SC"
"1168","sim130",10,0.0167930696016424,"BayesSpace"
"1169","sim130",10,0.00412774086653621,"SpaGCN"
"1170","sim130",10,0.105921597902744,"STAGATE"
"1171","sim131",10,0.230213529581005,"scSpace"
"1172","sim131",10,0.0888688080193729,"louvain"
"1173","sim131",10,0.0581307754860631,"kmeans"
"1174","sim131",10,0.00329833324635049,"hclust"
"1175","sim131",10,0.0189285915516549,"scCoGAPS"
"1176","sim131",10,0.0137510458293024,"DR.SC"
"1177","sim131",10,0.0170192143520284,"BayesSpace"
"1178","sim131",10,0.00806715228892591,"SpaGCN"
"1179","sim131",10,0.0120179726696541,"STAGATE"
"1180","sim132",10,0.662225121255461,"scSpace"
"1181","sim132",10,0.541385338592085,"louvain"
"1182","sim132",10,0.474402070331913,"kmeans"
"1183","sim132",10,-0.000560665177165214,"hclust"
"1184","sim132",10,0.19216371452768,"scCoGAPS"
"1185","sim132",10,0.0603797253815236,"DR.SC"
"1186","sim132",10,0.295968671531978,"BayesSpace"
"1187","sim132",10,0.00909562263073306,"SpaGCN"
"1188","sim132",10,0.380536888753455,"STAGATE"
"1189","sim133",10,0.40618798479771,"scSpace"
"1190","sim133",10,0.264558664332928,"louvain"
"1191","sim133",10,0.25569466693532,"kmeans"
"1192","sim133",10,-0.000322691063450007,"hclust"
"1193","sim133",10,0.00766920322125226,"scCoGAPS"
"1194","sim133",10,0.0302665931825586,"DR.SC"
"1195","sim133",10,0.171231714743591,"BayesSpace"
"1196","sim133",10,0.00689068076163197,"SpaGCN"
"1197","sim133",10,0.10440121681837,"STAGATE"
"1198","sim134",10,0.352014635368293,"scSpace"
"1199","sim134",10,0.256441705536078,"louvain"
"1200","sim134",10,0.232608312742007,"kmeans"
"1201","sim134",10,0.0191530314492309,"hclust"
"1202","sim134",10,0.0435453490596732,"scCoGAPS"
"1203","sim134",10,0.0940288983105022,"DR.SC"
"1204","sim134",10,0.11664074472229,"BayesSpace"
"1205","sim134",10,0.015806666278154,"SpaGCN"
"1206","sim134",10,0.142927258160649,"STAGATE"
"1207","sim135",10,0.289910798360651,"scSpace"
"1208","sim135",10,0.124148432732188,"louvain"
"1209","sim135",10,0.129695302944697,"kmeans"
"1210","sim135",10,0.00253269952968382,"hclust"
"1211","sim135",10,0.00818786080935544,"scCoGAPS"
"1212","sim135",10,0.0169421841115502,"DR.SC"
"1213","sim135",10,0.0145815430425414,"BayesSpace"
"1214","sim135",10,0.000675159959971682,"SpaGCN"
"1215","sim135",10,0.106790680947728,"STAGATE"
"1216","sim136",10,0.478929129275566,"scSpace"
"1217","sim136",10,0.454148285750341,"louvain"
"1218","sim136",10,0.419156687579401,"kmeans"
"1219","sim136",10,0.00733630433254888,"hclust"
"1220","sim136",10,0.0344561508501647,"scCoGAPS"
"1221","sim136",10,0.0345243042833607,"DR.SC"
"1222","sim136",10,0.0861348443990723,"BayesSpace"
"1223","sim136",10,0.0116521065048064,"SpaGCN"
"1224","sim136",10,0.139887114359532,"STAGATE"
"1225","sim137",10,0.366087097269011,"scSpace"
"1226","sim137",10,0.155643399330768,"louvain"
"1227","sim137",10,0.21729658029446,"kmeans"
"1228","sim137",10,0.000397959003939321,"hclust"
"1229","sim137",10,0.00250735860590251,"scCoGAPS"
"1230","sim137",10,0.0191304094495021,"DR.SC"
"1231","sim137",10,0.0190306515218126,"BayesSpace"
"1232","sim137",10,0.00226676904745822,"SpaGCN"
"1233","sim137",10,0.138321826523697,"STAGATE"
"1234","sim138",10,0.12824830883285,"scSpace"
"1235","sim138",10,0.118086996960208,"louvain"
"1236","sim138",10,0.122099326499905,"kmeans"
"1237","sim138",10,-0.00115661069468001,"hclust"
"1238","sim138",10,0.00148202413930585,"scCoGAPS"
"1239","sim138",10,0.0296377801095241,"DR.SC"
"1240","sim138",10,0.00966235602547086,"BayesSpace"
"1241","sim138",10,0.00574966429423593,"SpaGCN"
"1242","sim138",10,0.05432731958438,"STAGATE"
"1243","sim139",10,0.626314990433511,"scSpace"
"1244","sim139",10,0.487139571591077,"louvain"
"1245","sim139",10,0.393852842598807,"kmeans"
"1246","sim139",10,0.00018459512077251,"hclust"
"1247","sim139",10,0.111966613356575,"scCoGAPS"
"1248","sim139",10,0.112541021204786,"DR.SC"
"1249","sim139",10,0.159920413870429,"BayesSpace"
"1250","sim139",10,0.0123346658452964,"SpaGCN"
"1251","sim139",10,0.264713153120278,"STAGATE"
"1252","sim140",10,0.223626864290133,"scSpace"
"1253","sim140",10,0.185716503870795,"louvain"
"1254","sim140",10,0.161152757309975,"kmeans"
"1255","sim140",10,0.0172282706648041,"hclust"
"1256","sim140",10,0.00658157635655378,"scCoGAPS"
"1257","sim140",10,0.0120866723796905,"DR.SC"
"1258","sim140",10,0.0174611262434526,"BayesSpace"
"1259","sim140",10,0.0120379597673088,"SpaGCN"
"1260","sim140",10,0.0657861328266867,"STAGATE"
