"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","logp","group"
"P4HA2",0.0460355654650595,5.9640176757365,0.99148368264696,0.322424883090217,0.376735257853814,-6.3052614560617,"P4HA2",0.423963733195165,"no_sig"
"CASP10",0.0412573131948291,5.70743813569495,0.987820163373138,0.324212519286528,0.37853898706421,-6.30884236869506,"CASP10",0.421889384341224,"no_sig"
"IFIT2",0.0470607275822754,5.8719630383014,0.987377220038671,0.324429095360993,0.37853898706421,-6.30927443330046,"IFIT2",0.421889384341224,"no_sig"
"CCNA2",-0.0301390454636463,5.53451140189103,-0.983463284301994,0.326346922298527,0.380506624297005,-6.31308388825622,"CCNA2",0.419637778129693,"no_sig"
"MERTK",-0.0314895017380419,5.80806609433185,-0.982825874317711,0.326659953402263,0.380601674977548,-6.31370286154999,"MERTK",0.419529304772315,"no_sig"
"VCAM1",0.0448263965697535,5.61341819877673,0.979502489019579,0.328295241092524,0.382236102235205,-6.31692367054041,"VCAM1",0.417668296189773,"no_sig"
"MUC4",0.125267484234462,6.23863264740183,0.977147055223938,0.329457472844273,0.383317824031129,-6.31919984980527,"MUC4",0.41644098586334,"no_sig"
"PTGDR2",-0.046848407051403,5.56232367208678,-0.975602519411123,0.330221040730413,0.383934505629986,-6.32068946414803,"PTGDR2",0.415742854459123,"no_sig"
"NDUFB4",0.0440197145903207,6.71915077912781,0.973902612020308,0.331062750511921,0.384641103774981,-6.32232622262042,"NDUFB4",0.414944307750126,"no_sig"
"SH2B2",-0.0328312182889112,5.80157675712172,-0.96649256917047,0.334748127818092,0.388648250093886,-6.3294279112956,"SH2B2",0.410443283384404,"no_sig"
"TPR",0.029190197112225,6.11036409157721,0.965322485029252,0.335332490492281,0.389051950860487,-6.33054438421472,"TPR",0.409992402618764,"no_sig"
"PIM1",0.0378173190689992,5.9795627055647,0.964265695357511,0.335860839466436,0.389390141102131,-6.33155160012436,"PIM1",0.409615048499462,"no_sig"
"ITPK1",0.0600339023121652,6.0608722715924,0.961624065218801,0.33718389666531,0.390648573726406,-6.33406452308474,"ITPK1",0.408213756978064,"no_sig"
"DSP",-0.0567220278645975,5.82646498575865,-0.956833823480059,0.339591669499198,0.393161059617381,-6.3386039201002,"DSP",0.405429503125675,"no_sig"
"SP1",-0.0267556548440009,6.13653433443323,-0.954565972625934,0.340735444343549,0.394207649894999,-6.34074516601808,"SP1",0.404274952164771,"no_sig"
"BAIAP3",-0.0786067954363645,5.61711378839576,-0.945908329162595,0.345124664222687,0.39900488606336,-6.34887311097378,"BAIAP3",0.399021786074247,"no_sig"
"MAP3K1",-0.0280824219687723,5.87975725616893,-0.939347176797833,0.348475065458871,0.402595226714254,-6.35498386908293,"MAP3K1",0.395131378538147,"no_sig"
"PPP3CB",0.0267041949123463,5.555893800619,0.935066268449808,0.350672250255693,0.404849142851376,-6.35894814847327,"PPP3CB",0.392706775877272,"no_sig"
"CXCL11",-0.0437440878598663,5.70833667768896,-0.934045147631417,0.351197645168894,0.405171178005377,-6.35989108858481,"CXCL11",0.392361455904108,"no_sig"
"NUPR1",-0.0580144622490115,5.54256123272783,-0.933405253215986,0.351527144212843,0.405266918012562,-6.36048146901453,"NUPR1",0.392258846322413,"no_sig"
"CD48",-0.0373453433149153,5.95234716919491,-0.931184623229964,0.352672134695916,0.406302024835379,-6.36252715436973,"CD48",0.391151013330392,"no_sig"
"HGF",-0.0369138379385481,5.57335770991253,-0.92213459334386,0.35736298478704,0.411417890048945,-6.37081417086779,"HGF",0.385716827418615,"no_sig"
"BTK",0.0399321828772994,5.35806017214652,0.919857542905362,0.358549430891367,0.412493885881012,-6.37288658754788,"BTK",0.384582484320886,"no_sig"
"SFXN1",-0.0287848459697679,5.55782358777479,-0.919378355414418,0.358799426283362,0.412493885881012,-6.37332206341225,"SFXN1",0.384582484320886,"no_sig"
"POLR2H",0.0264954327564437,5.74163914421267,0.918533205536163,0.359240615403799,0.412712488975434,-6.37408956926569,"POLR2H",0.384352388861743,"no_sig"
"TNFRSF11B",0.0720760091300505,6.14036161007649,0.916772986219064,0.360160593944452,0.413480458411088,-6.37568582669595,"TNFRSF11B",0.383545010911379,"no_sig"
"PIK3CD",0.0300979969548418,6.08709690151033,0.914547870637622,0.361325678048046,0.414528551787151,-6.37769932445316,"PIK3CD",0.382445550863864,"no_sig"
"HSD11B1",0.0431757447330394,5.86168393161816,0.913788206096968,0.361723986892985,0.414619597157467,-6.37838562902161,"HSD11B1",0.382350174658441,"no_sig"
"SGK1",0.0790770200816162,6.46956436073065,0.91343468233788,0.361909441557764,0.414619597157467,-6.37870482025415,"SGK1",0.382350174658441,"no_sig"
"ABCF1",0.024285240077746,5.69473127778054,0.900780228404323,0.368587270679989,0.421975956126673,-6.39004954624838,"ABCF1",0.374712294107037,"no_sig"
"CD24",-0.0835979533624789,6.14551674747491,-0.898206958491011,0.369954580212108,0.42324657610905,-6.39233725052591,"CD24",0.373406546468787,"no_sig"
"GPC4",0.0383550309350689,5.61687651603621,0.894795666193485,0.371772054632633,0.425030081930493,-6.39535995656873,"GPC4",0.371580331234198,"no_sig"
"GATA2",-0.0459992994111351,6.24411685085495,-0.883408382867452,0.377879230370488,0.431711921284977,-6.40536735731102,"GATA2",0.364805958578389,"no_sig"
"MS4A4A",0.0475253087831176,5.78857765316699,0.877393816529245,0.381129887441402,0.435123288162267,-6.41060169777424,"MS4A4A",0.361387672281384,"no_sig"
"MIB1",-0.0270807058875064,5.758757616594,-0.876152353736227,0.381802997820951,0.435514130440446,-6.41167769060461,"MIB1",0.360997749559289,"no_sig"
"MCM7",0.0332042752592319,5.94864894748435,0.875785480679832,0.382002053585841,0.435514130440446,-6.41199537471169,"MCM7",0.360997749559289,"no_sig"
"CD209",-0.0417986845109493,5.77916309575754,-0.873898462161629,0.383026912168927,0.436379933198694,-6.41362729997631,"CD209",0.360135228526981,"no_sig"
"SFTPD",-0.0773265191005628,6.9800825109623,-0.87189668794358,0.384115946344121,0.43731760096242,-6.41535464436707,"SFTPD",0.359203043014102,"no_sig"
"NT5E",-0.03578709465903,5.52566849168459,-0.86905759338439,0.38566377702665,0.438592102173928,-6.41779776724178,"NT5E",0.357939193025948,"no_sig"
"POU2AF1",-0.0307820229204196,5.76047079837522,-0.868864906327484,0.385768965780717,0.438592102173928,-6.41796329305986,"POU2AF1",0.357939193025948,"no_sig"
"EDN1",-0.0420704945193631,5.90010223344841,-0.867039084926297,0.38676656495859,0.439422413816117,-6.41952993559913,"EDN1",0.35711779459713,"no_sig"
"PCK2",-0.0238327326165635,5.76749988729644,-0.865712954537634,0.387492132991243,0.439942725578455,-6.42066576588006,"PCK2",0.356603858932638,"no_sig"
"LY96",-0.0330265946987698,5.57976239977639,-0.859185080506763,0.391075895649217,0.443705156968469,-6.42623170028408,"LY96",0.352905523661326,"no_sig"
"COL4A5",-0.0443791234207049,5.53450826560692,-0.857274123472239,0.392128819055177,0.44453729461561,-6.42785313799756,"COL4A5",0.352091797874139,"no_sig"
"IL18",-0.0388759999189583,5.6859442326993,-0.856872862563196,0.392350130466697,0.44453729461561,-6.42819315005142,"IL18",0.352091797874139,"no_sig"
"FLT3LG",-0.0280187842761697,5.75299111351286,-0.855157203810659,0.393297243944986,0.445303491078207,-6.42964514442357,"FLT3LG",0.351343900085354,"no_sig"
"TSC1",-0.0271480507545983,5.62403777908521,-0.850820939767169,0.395697242223487,0.447712502557063,-6.43330211139121,"TSC1",0.349000777593936,"no_sig"
"UQCR11",0.0239167597600041,5.91874757294485,0.849889483404067,0.396213935844404,0.447988796786933,-6.4340852393972,"UQCR11",0.348732846614471,"no_sig"
"CXCL6",0.0951229409210939,5.5269201620844,0.8479052578493,0.397315982909502,0.448926100277128,-6.43575064687174,"CXCL6",0.347825144260153,"no_sig"
"TYK2",0.0423897533152306,6.18858155125756,0.844531482534326,0.399194055878089,0.450738343312897,-6.43857345258269,"TYK2",0.346075495887527,"no_sig"
"MCL1",0.0840076202766351,6.90762201378347,0.842695003070008,0.400218620753824,0.451585046341308,-6.44010531480366,"MCL1",0.345260447612831,"no_sig"
"PRKAR2A",-0.0263811073747471,5.81413713640307,-0.841694689157921,0.400777360477063,0.451905336505001,-6.44093831172583,"PRKAR2A",0.34495253009834,"no_sig"
"U2AF1",-0.0377520965387141,6.41626040308683,-0.837467620689251,0.403143651030992,0.454261934403667,-6.44444748092546,"U2AF1",0.342693654052791,"no_sig"
"TYMS",0.0414769283474685,5.53281717014496,0.83284475876528,0.405741122842479,0.456875620515778,-6.44826511407419,"TYMS",0.340202015850961,"no_sig"
"NFKBIA",0.106217299662172,6.88154029716391,0.829173429710228,0.407811100074804,0.458725282915562,-6.45128198679741,"NFKBIA",0.338447322810859,"no_sig"
"TRAC",-0.0351492529610855,5.45285186885591,-0.828941947054413,0.407941827021017,0.458725282915562,-6.45147176087752,"TRAC",0.338447322810859,"no_sig"
"SETD2",-0.027881904639993,5.81490014656402,-0.814121348435172,0.416363766550663,0.467875620102044,-6.46351229637419,"SETD2",0.32986958428208,"no_sig"
"CKLF",-0.0239511057968622,6.16129445528395,-0.813469169653076,0.416736729116394,0.467974851548737,-6.46403717665298,"CKLF",0.329777484804231,"no_sig"
"NCF4",0.0385433694667014,6.06728873307993,0.807601193596021,0.420101365861946,0.470873288980173,-6.4687409682705,"NCF4",0.327095944888637,"no_sig"
"SLC16A2",-0.0280447393768775,5.49495707073177,-0.807529662729469,0.420142479743526,0.470873288980173,-6.4687980987234,"SLC16A2",0.327095944888637,"no_sig"
"ENO1",0.028551644306039,6.04362561230197,0.807469472475259,0.42017707721041,0.470873288980173,-6.46884616772786,"ENO1",0.327095944888637,"no_sig"
"ATF2",0.0240755835072699,5.44627755766471,0.798864879377658,0.425140318833645,0.476110820274191,-6.47568127543538,"ATF2",0.32229194847303,"no_sig"
"CDK4",-0.0230428624227823,5.82804496238041,-0.798154894406022,0.425551380391206,0.476246745652241,-6.47624200295882,"CDK4",0.322167978980582,"no_sig"
"FLNC",-0.0398370986577694,5.66844172251522,-0.794561171114085,0.427635624559913,0.478253718895576,-6.47907262275674,"FLNC",0.320341644218497,"no_sig"
"CCL13",-0.0360473252469893,5.6792811492482,-0.791194927061669,0.429593352333778,0.480116567801993,-6.48171254056865,"CCL13",0.318653307193021,"no_sig"
"BST1",-0.0325086802271199,5.42104846230854,-0.785414916927819,0.432967062139958,0.483558322118268,-6.48621940140375,"BST1",0.315551138030602,"no_sig"
"DUSP1",-0.0952799641679496,7.43670117623568,-0.779507967760803,0.436430748665644,0.48709582539465,-6.49079127140451,"DUSP1",0.312385592489073,"no_sig"
"ME2",-0.0244795085454914,5.92611425716854,-0.76774647365802,0.443375024459138,0.494510542883869,-6.49979218151879,"ME2",0.305824444880799,"no_sig"
"RHOB",-0.0836493389070352,7.19715788079446,-0.766233106218711,0.444273143664168,0.495176303853486,-6.50094045271569,"RHOB",0.305240146200993,"no_sig"
"FCAR",-0.0410361533591379,5.47572473747813,-0.760545774331561,0.447657658474343,0.498610562690934,-6.50523557019041,"FCAR",0.30223852553181,"no_sig"
"XPA",0.0247133067246184,5.6551666304014,0.755645677595456,0.450585479472787,0.501531840388126,-6.50891062153484,"XPA",0.299701490029589,"no_sig"
"RAF1",0.0216766030026418,6.00242397609755,0.751690176969419,0.452956839274559,0.503830205525965,-6.51185998404263,"RAF1",0.297715799322989,"no_sig"
"BLNK",-0.0302349128445378,5.51895853479879,-0.749938342263992,0.454009341781414,0.504659471189077,-6.51316129166152,"BLNK",0.297001571719062,"no_sig"
"PDGFA",-0.030894955896966,6.04425902318939,-0.746706511284407,0.455954662501059,0.506479368345771,-6.51555404759254,"PDGFA",0.295438241115312,"no_sig"
"HLA-DOA",0.0349642923182296,5.76278271943669,0.746158523999733,0.456284977020391,0.506504052816693,-6.51595874188668,"HLA-DOA",0.295417075261481,"no_sig"
"VEGFC",0.03008678248775,5.50121705262461,0.745312318913139,0.456795316411084,0.506728407678693,-6.51658309216506,"VEGFC",0.29522474806324,"no_sig"
"GZMA",-0.0358467931890729,5.69842833712756,-0.744471951694293,0.457302454248864,0.506948910846346,-6.5172024371745,"GZMA",0.295035805667639,"no_sig"
"MLH1",-0.0225164237988924,5.55216269590593,-0.739794451933259,0.460130998661018,0.509740809837408,-6.52063701294528,"MLH1",0.292650595413246,"no_sig"
"PARP4",-0.0303798668153865,6.19918491827942,-0.735070644477322,0.462997515047203,0.512570986355287,-6.5240837200059,"PARP4",0.290245980325812,"no_sig"
"NASP",0.0260802106420286,6.28242908711797,0.725747397864066,0.468684364438424,0.518517560657314,-6.5308218838111,"NASP",0.285236530755316,"no_sig"
"CASP1",0.024925299565064,5.99308075726463,0.723547966734356,0.470031587316136,0.519658325183408,-6.53239898857963,"CASP1",0.284282110709573,"no_sig"
"PLA2G2A",-0.0391354074201935,5.58430326011738,-0.722802753275441,0.470488542477612,0.519813954188974,-6.53293226378119,"PLA2G2A",0.28415206622414,"no_sig"
"LAMP3",-0.0654459234475482,6.06212954096337,-0.720710420538957,0.471772851806909,0.520676114217452,-6.53442661349023,"LAMP3",0.28343234493136,"no_sig"
"SFRP2",-0.0394250848126552,5.64412688740599,-0.720499676721596,0.471902317630172,0.520676114217452,-6.53457688818283,"SFRP2",0.28343234493136,"no_sig"
"MRC1",0.0490812173555355,6.2463806932241,0.719775840241942,0.472347140631793,0.520817370354573,-6.53509269960685,"MRC1",0.283314539564026,"no_sig"
"ELANE",-0.0462313391717588,5.61384987770947,-0.714911786555889,0.475342291869268,0.523768584338523,-6.53854547068996,"ELANE",0.280860554130699,"no_sig"
"KRT17",-0.092297071343701,6.45954709105621,-0.713257899540412,0.476363093632409,0.524541812412378,-6.53971417880991,"KRT17",0.280219887496719,"no_sig"
"FGFR1",0.0282602114002435,5.97472238072079,0.711582719356278,0.477398268543503,0.525329821610119,-6.54089518579949,"FGFR1",0.279567944726871,"no_sig"
"PTGS2",0.045822159735045,5.98231611459157,0.704757495689067,0.481628678309967,0.529630466315443,-6.545678400676,"PTGS2",0.276027040614967,"no_sig"
"COL27A1",0.0258268567564208,5.93836494229421,0.70230548474102,0.483153479309667,0.530952085551532,-6.54738559544394,"COL27A1",0.274944668974034,"no_sig"
"ITGA6",-0.030771975913332,5.55217035317863,-0.701068639976293,0.483923619811831,0.531443173661089,-6.54824449112689,"ITGA6",0.274543167048174,"no_sig"
"ERCC3",-0.0232287247083471,5.60676977193389,-0.698566077912655,0.485483925782858,0.53280078370295,-6.54997772034305,"ERCC3",0.273435145028416,"no_sig"
"TANK",-0.016612582898075,6.23275927628696,-0.697491485189315,0.486154756415329,0.533181067075918,-6.55072006934037,"TANK",0.273125280508067,"no_sig"
"BCL2L1",-0.0438103208438676,6.32750623347092,-0.69346416957264,0.488673349687716,0.535536170533622,-6.55349208830864,"BCL2L1",0.271211191251061,"no_sig"
"HRAS",-0.0354359931825146,5.50050380806465,-0.693016665694462,0.488953644751196,0.535536170533622,-6.55379912019289,"HRAS",0.271211191251061,"no_sig"
"FOXJ1",-0.0938340395455537,5.7038252001536,-0.684466907224386,0.49432550467403,0.541059340668512,-6.55962718200831,"FOXJ1",0.26675510104574,"no_sig"
"IL1B",0.0569111045003128,5.36073862246854,0.683302843886042,0.495059340472533,0.541502033091713,-6.56041510798839,"IL1B",0.266399908459059,"no_sig"
"FGFR3",-0.0473616875965384,5.67479685289195,-0.666664036739013,0.505612295923261,0.552338003511932,-6.57153146787452,"FGFR3",0.257795074198539,"no_sig"
"TXN2",-0.0234239827037621,6.2381227479354,-0.666623904587041,0.505637892509402,0.552338003511932,-6.57155795005886,"TXN2",0.257795074198539,"no_sig"
"ST6GAL1",0.0313149795378971,5.90180763646191,0.663746134618526,0.507475143450832,0.55397684982282,-6.57345277635829,"ST6GAL1",0.256508383654738,"no_sig"
"BBC3",0.0308070992264184,5.79456698245518,0.658799294884043,0.510641570813657,0.557063531796717,-6.57669086381556,"BBC3",0.254095271728773,"no_sig"
"CACNG6",-0.0330694759997927,5.59497414388194,-0.648726243115713,0.517121218843742,0.563758145742117,-6.58320983390391,"CACNG6",0.248907169947163,"no_sig"
"MFGE8",0.0461673800972058,5.97204160887062,0.648112793305335,0.517517209419752,0.563815965729671,-6.58360360635453,"MFGE8",0.248862630255617,"no_sig"
"ID2",-0.0212338099706884,6.01852820746584,-0.618237738567713,0.536991311908858,0.584644845548452,-6.6023310012868,"ID2",0.233107874871081,"no_sig"
"MRPL19",-0.016963682683012,5.66157507913795,-0.611164363989652,0.541655788323721,0.589332968897549,-6.60663603835739,"MRPL19",0.229639262604541,"no_sig"
"RASGRP2",-0.0286226315597915,5.50266109907415,-0.60813573228171,0.543659196586255,0.591121507399341,-6.60846424140106,"RASGRP2",0.228323238967932,"no_sig"
"IL1R2",0.0329660000462999,5.95277018717182,0.599513609903478,0.549382876977199,0.596950065928959,-6.61361931640459,"IL1R2",0.224061995501272,"no_sig"
"CTSH",0.0807989238911144,6.51245826763955,0.594385160192718,0.552801452620326,0.600267891748888,-6.61665075192983,"CTSH",0.221654886377956,"no_sig"
"FOXO4",-0.0227624651771743,5.58321298488468,-0.574400122032932,0.566222588679481,0.614435601180902,-6.62821615536186,"FOXO4",0.211523628672378,"no_sig"
"CLEC7A",-0.0261644931230371,5.88354375947764,-0.571116035745941,0.568443007071949,0.616438195004146,-6.63007893328309,"CLEC7A",0.210110459886086,"no_sig"
"RIPK2",-0.0197278744458833,5.88600658835542,-0.569188530292113,0.569748169111806,0.617446268964937,-6.63116727958875,"RIPK2",0.20940082933523,"no_sig"
"GNLY",0.0410336836401957,5.84388793986339,0.567756553075914,0.570718726908007,0.618090637046617,-6.63197345517732,"GNLY",0.208947835132955,"no_sig"
"PPP3CA",-0.0160356595919877,5.8027831200249,-0.566495852737735,0.571573852846959,0.618456662019416,-6.63268152870559,"PPP3CA",0.208690727894618,"no_sig"
"PROM1",0.0404171704330389,5.3236940845957,0.56614922008513,0.571809079239363,0.618456662019416,-6.63287594010175,"PROM1",0.208690727894618,"no_sig"
"THY1",0.0256305082141939,6.34383858627872,0.564928706418729,0.572637693353272,0.618945672500183,-6.63355952926067,"THY1",0.208347469184784,"no_sig"
"PCNA",0.0333980259104552,6.17398566985561,0.563836748719654,0.573379515810226,0.619340291716171,-6.6341698692874,"PCNA",0.208070665669747,"no_sig"
"KEAP1",0.0185868420363802,5.82084692327788,0.547486396337168,0.584541592085122,0.630982519624386,-6.64316789320152,"KEAP1",0.199982672032929,"no_sig"
"HK2",0.0204734327403724,5.83648792935233,0.545618151859529,0.585823454115576,0.631951285148299,-6.64417922377813,"HK2",0.199316398626954,"no_sig"
"TIE1",-0.0200737400899991,6.35472591520256,-0.544305234232403,0.58672507331746,0.632508865923871,-6.6448878778446,"TIE1",0.198933382571388,"no_sig"
"DGLUCY",-0.0188853804577862,5.97365752151559,-0.541993300340782,0.588314317039814,0.633806511935422,-6.64613161601096,"DGLUCY",0.19804330303923,"no_sig"
"RELB",0.023211647262606,5.71262756577631,0.533288383561417,0.594316031199246,0.639691514929741,-6.65076717207256,"RELB",0.194029409863384,"no_sig"
"FYN",-0.0175035443718583,6.34916019631038,-0.53294243487864,0.594555130664625,0.639691514929741,-6.65094985020937,"FYN",0.194029409863384,"no_sig"
"BCAT1",0.0200251489287426,5.50521529500091,0.526597342476884,0.598948308262152,0.643996742173301,-6.6542793977133,"BCAT1",0.191116329627357,"no_sig"
"SCGB1A1",-0.17619290503732,7.45752997963267,-0.511809550835735,0.609244004082553,0.654638655367136,-6.66188477243314,"SCGB1A1",0.18399835387527,"no_sig"
